ID,Cikis,Varis,Musteri,Tip,Tonaj,Mesafe,Maliyet,Fiyat,Gecikme
TRK-12372,İzmir,Mersin,Tofaş,Demiryolu,8879,2431,7119.94,7856.81,0
TRK-12373,Batum,İzmir,Tofaş,Denizyolu,22828,1969,3643.44,4399.76,0
TRK-12374,Samsun,Mersin,Amazon,Denizyolu,34034,564,2137.85,2448.39,0
TRK-12375,İskenderun,Mersin,Arçelik,Denizyolu,3229,3714,11203.43,13912.51,0
TRK-12376,İskenderun,Samsun,Vestel,Demiryolu,38731,4777,14119.13,17897.89,1
TRK-12377,Samsun,Rotterdam,Amazon,Demiryolu,4747,3770,12964.59,16506.12,0
TRK-12378,Batum,Hamburg,Şişecam,Demiryolu,5906,2921,4655.74,5137.33,2
TRK-12379,Hamburg,Batum,Vestel,Denizyolu,40185,593,1527.82,1898.45,1
TRK-12380,Mersin,Ambarlı,Şişecam,Denizyolu,9819,2845,9327.47,11620.11,1
TRK-12381,Batum,İzmir,Şişecam,Denizyolu,11053,1904,4882.62,6152.71,1
TRK-12382,Samsun,Mersin,Vestel,Demiryolu,18007,1805,5019.92,5964.92,2
TRK-12383,Hamburg,İskenderun,Beko,Karayolu,5798,1362,3850.77,4457.84,0
TRK-12384,İzmir,Ambarlı,Şişecam,Demiryolu,38771,3010,7810.86,9523.53,1
TRK-12385,Ambarlı,Rotterdam,Amazon,Denizyolu,32274,1664,4550.49,5907.16,5
TRK-12386,İskenderun,İzmir,Amazon,Karayolu,11428,3438,10797.93,13243.89,0
TRK-12387,Mersin,İskenderun,Tofaş,Karayolu,10211,1298,3949.32,4703.84,1
TRK-12388,Rotterdam,Mersin,Vestel,Demiryolu,31249,2002,4460.75,5586.49,0
TRK-12389,Ambarlı,Mersin,Amazon,Denizyolu,43832,2058,7069.47,8143.13,2
TRK-12390,İskenderun,Mersin,Apple,Denizyolu,27122,1870,3492.93,4039.5,0
TRK-12391,Rotterdam,Ambarlı,Vestel,Denizyolu,42692,4841,15218.65,17951.45,0
TRK-12392,Rotterdam,Samsun,Apple,Denizyolu,40542,705,2682.96,3306.66,0
TRK-12393,Mersin,Hamburg,Beko,Demiryolu,35851,4492,12082.23,13479.27,5
TRK-12394,Mersin,Ambarlı,Şişecam,Demiryolu,40915,1428,3737.47,4753.82,5
TRK-12395,Mersin,İzmir,Arçelik,Karayolu,42087,615,2379.95,3003.78,5
TRK-12396,Batum,Ambarlı,Beko,Karayolu,39073,1973,3626.86,4166.88,0
TRK-12397,Batum,Mersin,Arçelik,Karayolu,28182,837,3006.32,3313.48,2
TRK-12398,İzmir,Ambarlı,Amazon,Denizyolu,14401,4587,11911.52,14215.16,0
TRK-12399,Rotterdam,Mersin,Apple,Demiryolu,37573,4260,8319.4,10032.34,0
TRK-12400,Hamburg,Ambarlı,Amazon,Karayolu,25024,3223,5843.27,7202.9,0
TRK-12401,Hamburg,Ambarlı,Amazon,Demiryolu,9098,4472,13298.6,15915.62,2
TRK-12402,Samsun,Batum,Amazon,Demiryolu,13779,571,2043.15,2569.49,5
TRK-12403,Batum,Samsun,Tofaş,Denizyolu,21071,3114,9339.86,11835.01,1
TRK-12404,İzmir,Rotterdam,Amazon,Karayolu,42909,1075,2996.24,3661.05,0
TRK-12405,Ambarlı,İzmir,Apple,Karayolu,15717,1846,3745.59,4628.01,1
TRK-12406,Samsun,Hamburg,Apple,Denizyolu,22174,770,2690.47,3464.94,1
TRK-12407,Rotterdam,Mersin,Arçelik,Demiryolu,37621,898,2235.57,2849.16,0
TRK-12408,Mersin,Hamburg,Arçelik,Demiryolu,35126,4936,10783.86,12004.66,0
TRK-12409,Samsun,İskenderun,Beko,Denizyolu,4080,695,1861.51,2173.48,0
TRK-12410,Samsun,Rotterdam,Vestel,Denizyolu,6089,4759,16211.74,20780.5,2
TRK-12411,Batum,Mersin,Beko,Karayolu,40613,1098,2331.81,2623.65,0
TRK-12412,Hamburg,Samsun,Amazon,Denizyolu,30870,2501,7100.64,8056.86,1
TRK-12413,Batum,İskenderun,Arçelik,Demiryolu,24778,4857,15831.88,19791.94,1
TRK-12414,Ambarlı,İskenderun,Apple,Denizyolu,6248,1136,3696.8,4130.58,0
TRK-12415,Samsun,İzmir,Şişecam,Karayolu,38504,2302,5188.84,5953.77,0
TRK-12416,Samsun,Mersin,Apple,Demiryolu,14082,2691,6368.03,7679.98,0
TRK-12417,İzmir,Hamburg,Apple,Karayolu,36302,876,3058.66,3666.16,0
TRK-12418,İzmir,Samsun,Arçelik,Demiryolu,19964,1612,3864.11,4568.17,5
TRK-12419,İzmir,İskenderun,Beko,Demiryolu,19922,3837,10937.54,12498.02,0
TRK-12420,Batum,İzmir,Amazon,Karayolu,26012,1054,2622.29,3231.09,0
TRK-12421,Mersin,Batum,Amazon,Denizyolu,43373,1531,4036.76,5167.58,2
TRK-12422,İzmir,Mersin,Tofaş,Demiryolu,37922,649,1782.41,2258.25,5
TRK-12423,Batum,Rotterdam,Tofaş,Demiryolu,22526,840,1903.67,2471.17,1
TRK-12424,Batum,Ambarlı,Arçelik,Karayolu,44797,869,2370.15,3054.58,5
TRK-12425,Rotterdam,Mersin,Şişecam,Denizyolu,41339,3860,7058.97,8110.32,5
TRK-12426,Mersin,Hamburg,Amazon,Denizyolu,38937,1152,2622.99,2895.48,0
TRK-12427,İskenderun,Samsun,Apple,Demiryolu,25824,2901,9229.1,10370.75,0
TRK-12428,İzmir,Mersin,Amazon,Karayolu,9990,2967,5022.33,5977.16,0
TRK-12429,Mersin,İskenderun,Şişecam,Demiryolu,6846,1036,1692.06,2014.44,5
TRK-12430,Samsun,Mersin,Tofaş,Denizyolu,34250,820,1783.32,2172.98,5
TRK-12431,Batum,Ambarlı,Beko,Karayolu,11211,1379,4851.21,5688.78,0
TRK-12432,Hamburg,İskenderun,Tofaş,Demiryolu,37682,2836,9114.79,10208.49,2
TRK-12433,Ambarlı,Samsun,Şişecam,Karayolu,44330,3104,7033.67,8018.62,2
TRK-12434,Ambarlı,Rotterdam,Beko,Denizyolu,15582,1694,4045.94,4468.29,1
TRK-12435,Ambarlı,İzmir,Vestel,Denizyolu,16326,1170,3989.86,4647.53,2
TRK-12436,Rotterdam,Hamburg,Tofaş,Karayolu,3132,1620,2961.82,3805.11,5
TRK-12437,Hamburg,Samsun,Arçelik,Karayolu,36644,4795,9454.49,11867.01,0
TRK-12438,Ambarlı,Mersin,Şişecam,Demiryolu,32850,3313,8211.1,9233.77,0
TRK-12439,Mersin,Rotterdam,Apple,Demiryolu,11549,4585,14768.15,17562.45,0
TRK-12440,Hamburg,Rotterdam,Arçelik,Denizyolu,4911,3172,7484.8,9630.56,0
TRK-12441,Samsun,Mersin,Arçelik,Demiryolu,37252,477,1646.41,2113.69,0
TRK-12442,Hamburg,Batum,Amazon,Demiryolu,15292,2349,5652.07,6993.32,1
TRK-12443,Batum,İskenderun,Arçelik,Karayolu,2654,2272,4827.18,5823.6,0
TRK-12444,Mersin,İzmir,Amazon,Denizyolu,18333,4439,6892.17,8031.25,0
TRK-12445,Samsun,Batum,Amazon,Karayolu,35614,1196,2631.67,2981.25,0
TRK-12446,Rotterdam,İskenderun,Vestel,Karayolu,31534,1077,2922.14,3229.97,1
TRK-12447,Mersin,Samsun,Arçelik,Karayolu,25033,1391,3116.25,3643.31,0
TRK-12448,Ambarlı,Samsun,Apple,Demiryolu,12662,793,1886.07,2298.27,5
TRK-12449,Samsun,Batum,Şişecam,Demiryolu,1575,2171,3938.3,4379.81,1
TRK-12450,Mersin,Hamburg,Şişecam,Denizyolu,13951,4772,9308.17,11628.91,0
TRK-12451,İskenderun,Rotterdam,Şişecam,Karayolu,20181,661,1560.06,1961.39,0
TRK-12452,Ambarlı,İskenderun,Arçelik,Denizyolu,21136,2683,7812.7,9034.24,0
TRK-12453,Batum,Ambarlı,Apple,Denizyolu,4795,4171,9308.48,11081.28,2
TRK-12454,Samsun,Ambarlı,Tofaş,Demiryolu,16891,2785,6251.14,8013.89,2
TRK-12455,Ambarlı,Mersin,Vestel,Denizyolu,6013,1891,3215.76,4061.88,1
TRK-12456,İzmir,Mersin,Apple,Demiryolu,12456,4638,11230.54,12953.57,0
TRK-12457,İskenderun,Hamburg,Arçelik,Karayolu,38744,1671,4751.04,5547.93,0
TRK-12458,Samsun,İskenderun,Apple,Demiryolu,9144,1893,4549.48,5300.55,1
TRK-12459,Mersin,Ambarlı,Beko,Karayolu,37384,275,1183.23,1536.84,2
TRK-12460,Mersin,Ambarlı,Apple,Demiryolu,12468,1103,1951.25,2403.31,0
TRK-12461,Samsun,Rotterdam,Beko,Karayolu,35712,2369,6252.18,7546.07,0
TRK-12462,Ambarlı,Hamburg,Vestel,Denizyolu,9566,3447,7926.49,10190.58,0
TRK-12463,İzmir,İskenderun,Beko,Denizyolu,23997,2439,6910.58,8361.49,1
TRK-12464,İzmir,İskenderun,Arçelik,Denizyolu,22587,953,3083.98,3680.45,5
TRK-12465,Ambarlı,İskenderun,Şişecam,Denizyolu,12671,2394,7445.99,8259.18,0
TRK-12466,Rotterdam,Mersin,Beko,Karayolu,44896,3313,9680.76,11220.19,0
TRK-12467,Rotterdam,Batum,Apple,Karayolu,35205,2861,8538.84,9980.59,2
TRK-12468,Hamburg,İzmir,Vestel,Demiryolu,17837,3241,9739.7,11671.14,1
TRK-12469,Samsun,Ambarlı,Beko,Demiryolu,28443,677,2396.1,2741.04,0
TRK-12470,Batum,Hamburg,Tofaş,Karayolu,20598,3492,8476.93,9742.72,2
TRK-12471,Rotterdam,İskenderun,Apple,Denizyolu,5847,1599,4307.76,5567.37,2
TRK-12472,İzmir,İskenderun,Beko,Demiryolu,40988,2951,6315.53,7361.86,0
TRK-12473,Hamburg,Ambarlı,Apple,Karayolu,25159,2453,4948.16,6426.65,0
TRK-12474,Batum,Rotterdam,Arçelik,Demiryolu,21160,3657,10337.72,11844.25,5
TRK-12475,Rotterdam,Samsun,Arçelik,Denizyolu,37039,3848,12259.82,14092.35,0
TRK-12476,Rotterdam,İzmir,Amazon,Denizyolu,39405,3813,6972.15,8465.08,0
TRK-12477,Mersin,İzmir,Tofaş,Denizyolu,26568,840,2656.66,3119.61,2
TRK-12478,İskenderun,Samsun,Tofaş,Karayolu,30279,585,2188.54,2688.83,0
TRK-12479,Batum,İzmir,Apple,Karayolu,11661,4522,9247.65,10733.87,5
TRK-12480,Hamburg,İskenderun,Amazon,Demiryolu,8595,1787,3420.22,3979.03,5
TRK-12481,Mersin,İzmir,Tofaş,Denizyolu,43231,3095,10386.52,12661.08,0
TRK-12482,İskenderun,Rotterdam,Arçelik,Demiryolu,11684,3939,13103.59,16281.32,5
TRK-12483,İskenderun,Ambarlı,Vestel,Demiryolu,13544,705,2458.79,3068.84,0
TRK-12484,Samsun,Mersin,Arçelik,Karayolu,10679,1710,4504.17,5599.37,0
TRK-12485,İskenderun,Rotterdam,Şişecam,Denizyolu,1958,1496,4674.24,5603.31,1
TRK-12486,Samsun,İzmir,Vestel,Karayolu,35869,2090,5877.82,6583.42,0
TRK-12487,Ambarlı,Samsun,Tofaş,Karayolu,18287,821,2192.27,2451.5,0
TRK-12488,Rotterdam,Samsun,Arçelik,Demiryolu,37837,1801,4988.24,5908.76,5
TRK-12489,Ambarlı,Hamburg,Vestel,Denizyolu,10516,808,2132.68,2542.22,2
TRK-12490,Samsun,Hamburg,Tofaş,Karayolu,35654,565,1298.15,1513.19,5
TRK-12491,Rotterdam,Hamburg,Arçelik,Denizyolu,36911,3464,5673.15,6311.59,1
TRK-12492,Hamburg,İzmir,Beko,Karayolu,7674,4998,13566.08,15572.13,0
TRK-12493,İskenderun,Mersin,Amazon,Denizyolu,40089,1574,4704.7,5885.33,1
TRK-12494,Batum,İskenderun,Vestel,Karayolu,36536,543,1415.39,1597.73,2
TRK-12495,İzmir,Mersin,Amazon,Karayolu,40712,3913,9130.12,10710.83,0
TRK-12496,Samsun,İzmir,Şişecam,Demiryolu,4966,2756,9094.0,10830.31,0
TRK-12497,Batum,İzmir,Tofaş,Demiryolu,10734,2837,6161.35,7692.22,2
TRK-12498,Hamburg,Rotterdam,Beko,Karayolu,15953,4507,13244.56,14569.65,0
TRK-12499,İzmir,İskenderun,Tofaş,Denizyolu,12864,2879,4875.67,5680.55,0
TRK-12500,Hamburg,Rotterdam,Vestel,Denizyolu,35341,477,1979.69,2224.91,0
TRK-12501,Hamburg,Batum,Vestel,Demiryolu,28836,1938,4608.64,5777.05,1
TRK-12502,İskenderun,Ambarlı,Şişecam,Demiryolu,28141,3171,7534.81,9232.65,2
TRK-12503,Ambarlı,İskenderun,Arçelik,Karayolu,25096,2065,4125.89,4982.76,1
TRK-12504,İzmir,İskenderun,Vestel,Karayolu,30077,2259,4008.78,5041.24,2
TRK-12505,İzmir,Hamburg,Tofaş,Denizyolu,10966,1669,3662.51,4600.97,1
TRK-12506,İskenderun,İzmir,Amazon,Karayolu,3885,3047,7588.4,8725.56,2
TRK-12507,İskenderun,Mersin,Şişecam,Karayolu,36064,1592,3547.51,4496.86,0
TRK-12508,Ambarlı,Mersin,Amazon,Demiryolu,28015,3292,11111.24,14083.87,5
TRK-12509,Rotterdam,Mersin,Apple,Karayolu,26648,977,2833.85,3472.44,0
TRK-12510,Hamburg,Rotterdam,Arçelik,Denizyolu,3033,3017,8408.87,9602.56,5
TRK-12511,Ambarlı,İskenderun,Arçelik,Denizyolu,27858,285,1074.17,1380.98,0
TRK-12512,İzmir,İskenderun,Apple,Karayolu,27337,2732,9370.45,10387.52,0
TRK-12513,Mersin,Rotterdam,Apple,Karayolu,4743,1614,3457.51,4446.77,0
TRK-12514,İzmir,Mersin,Şişecam,Karayolu,43374,3322,6150.38,7149.12,0
TRK-12515,Ambarlı,Samsun,Arçelik,Denizyolu,30390,1565,3703.69,4506.67,0
TRK-12516,Hamburg,İzmir,Amazon,Denizyolu,35906,4544,16176.93,18032.73,5
TRK-12517,İskenderun,Mersin,Vestel,Denizyolu,40737,1293,3523.2,4406.37,0
TRK-12518,İskenderun,Samsun,Şişecam,Demiryolu,1701,3987,10451.46,13328.68,0
TRK-12519,Batum,İzmir,Şişecam,Demiryolu,15767,1301,4616.19,5718.81,5
TRK-12520,Ambarlı,Hamburg,Tofaş,Karayolu,35549,3430,11669.1,13022.23,0
TRK-12521,Batum,Samsun,Beko,Karayolu,27299,2433,5477.2,6884.06,0
TRK-12522,Ambarlı,Mersin,Şişecam,Karayolu,36100,4317,11204.99,12708.9,1
TRK-12523,Hamburg,İzmir,Tofaş,Demiryolu,6372,2027,3700.44,4573.23,0
TRK-12524,İzmir,Hamburg,Beko,Demiryolu,43515,1489,4325.13,5075.47,0
TRK-12525,Mersin,Rotterdam,Arçelik,Karayolu,39463,2579,7615.72,8834.17,0
TRK-12526,İskenderun,Hamburg,Vestel,Karayolu,4584,4479,10370.89,12928.6,5
TRK-12527,Hamburg,İskenderun,Şişecam,Denizyolu,12645,4842,11583.39,13169.14,0
TRK-12528,İzmir,İskenderun,Beko,Demiryolu,13321,2458,7654.58,9272.06,0
TRK-12529,İskenderun,Rotterdam,Beko,Demiryolu,9436,269,955.89,1107.75,0
TRK-12530,Mersin,Samsun,Şişecam,Demiryolu,37648,712,2142.34,2700.26,2
TRK-12531,İskenderun,Batum,Tofaş,Karayolu,2606,2909,7709.02,8861.28,0
TRK-12532,Rotterdam,Hamburg,Apple,Demiryolu,8348,4748,7440.7,9029.48,0
TRK-12533,Rotterdam,İzmir,Vestel,Demiryolu,38687,2615,4866.04,5880.15,0
TRK-12534,Rotterdam,Batum,Şişecam,Karayolu,14588,1242,3762.58,4361.05,0
TRK-12535,Rotterdam,Samsun,Vestel,Denizyolu,30039,3187,10358.57,11553.04,0
TRK-12536,Hamburg,Batum,Şişecam,Denizyolu,13395,1330,3039.37,3390.9,0
TRK-12537,Ambarlı,İskenderun,Arçelik,Demiryolu,11603,4075,6727.6,7673.38,0
TRK-12538,İskenderun,Batum,Amazon,Denizyolu,14418,858,1951.91,2366.14,5
TRK-12539,İzmir,Mersin,Apple,Karayolu,2100,1041,2669.86,3091.98,1
TRK-12540,İskenderun,Rotterdam,Tofaş,Demiryolu,24995,2124,5138.06,5661.77,2
TRK-12541,Ambarlı,Rotterdam,Apple,Karayolu,2915,686,2135.11,2454.05,2
TRK-12542,Hamburg,Samsun,Arçelik,Karayolu,42943,269,1014.95,1125.81,0
TRK-12543,İzmir,Batum,Tofaş,Denizyolu,8734,1134,3449.84,4418.32,2
TRK-12544,İzmir,Mersin,Tofaş,Denizyolu,26395,3573,11877.85,14546.05,0
TRK-12545,Mersin,İzmir,Tofaş,Karayolu,6875,1789,4062.15,4872.33,0
TRK-12546,Hamburg,Batum,Apple,Karayolu,10896,943,1854.55,2388.53,0
TRK-12547,Rotterdam,Mersin,Apple,Karayolu,22715,388,1380.47,1635.32,0
TRK-12548,İzmir,Batum,Arçelik,Denizyolu,43049,1733,5612.47,7150.79,1
TRK-12549,Batum,Mersin,Beko,Denizyolu,25847,2899,9201.48,10304.89,2
TRK-12550,Mersin,Hamburg,Şişecam,Denizyolu,1092,4993,7611.36,8746.74,0
TRK-12551,Samsun,Batum,Apple,Denizyolu,24880,3521,9276.86,11209.94,2
TRK-12552,Rotterdam,İzmir,Amazon,Karayolu,20921,3712,10710.71,12574.51,0
TRK-12553,Hamburg,Rotterdam,Şişecam,Denizyolu,18744,3867,8291.78,10365.95,0
TRK-12554,İskenderun,İzmir,Amazon,Karayolu,10287,4073,11401.97,14673.29,2
TRK-12555,Rotterdam,Batum,Arçelik,Karayolu,42298,1373,4119.77,5010.32,2
TRK-12556,Samsun,Batum,Şişecam,Karayolu,33157,2364,6656.63,7932.84,0
TRK-12557,Mersin,Hamburg,Arçelik,Karayolu,6085,1326,3221.57,4091.37,2
TRK-12558,İzmir,Hamburg,Vestel,Karayolu,22429,2190,3562.16,4475.15,0
TRK-12559,İzmir,Samsun,Tofaş,Karayolu,36224,3380,7788.37,9361.26,0
TRK-12560,Hamburg,Samsun,Apple,Demiryolu,36310,4186,12418.94,16129.58,0
TRK-12561,Rotterdam,Ambarlı,Apple,Karayolu,19288,415,915.89,1166.16,1
TRK-12562,Samsun,Batum,Apple,Demiryolu,18266,2456,4719.61,5679.69,0
TRK-12563,Ambarlı,Rotterdam,Amazon,Demiryolu,17688,2537,8079.71,10415.99,2
TRK-12564,Batum,Rotterdam,Beko,Denizyolu,41567,4198,14488.11,16224.43,0
TRK-12565,İskenderun,Samsun,Şişecam,Denizyolu,44482,3901,9784.79,11172.41,0
TRK-12566,Samsun,İskenderun,Şişecam,Demiryolu,22458,264,1146.55,1283.42,1
TRK-12567,İzmir,İskenderun,Şişecam,Demiryolu,10687,1611,3335.3,4284.1,2
TRK-12568,Hamburg,Mersin,Apple,Demiryolu,39486,3859,13299.96,15113.71,0
TRK-12569,Samsun,Mersin,Apple,Demiryolu,26753,3033,7101.39,7854.5,1
TRK-12570,Samsun,İzmir,Şişecam,Demiryolu,30098,4018,13438.4,16378.39,1
TRK-12571,İzmir,Hamburg,Tofaş,Denizyolu,1425,1081,3232.86,4056.89,5
TRK-12572,Samsun,İzmir,Beko,Karayolu,4935,1029,2416.52,3071.55,0
TRK-12573,Mersin,Ambarlı,Tofaş,Karayolu,18063,4224,13697.07,17601.57,0
TRK-12574,Rotterdam,Mersin,Beko,Demiryolu,26803,3198,6831.27,8521.85,0
TRK-12575,Samsun,İskenderun,Beko,Demiryolu,24700,511,1910.92,2456.37,2
TRK-12576,Hamburg,Mersin,Şişecam,Denizyolu,8444,3361,9248.8,10350.28,0
TRK-12577,Mersin,İzmir,Vestel,Karayolu,15367,2776,5874.41,7421.11,0
TRK-12578,Mersin,Ambarlı,Apple,Demiryolu,9914,2219,6335.54,7245.98,2
TRK-12579,Rotterdam,İzmir,Apple,Karayolu,43147,679,2212.54,2708.53,0
TRK-12580,İzmir,Samsun,Arçelik,Karayolu,20396,3242,6860.78,8025.42,1
TRK-12581,Hamburg,İskenderun,Arçelik,Demiryolu,13182,3751,11302.49,12767.24,0
TRK-12582,Hamburg,Batum,Beko,Karayolu,20786,2552,5564.76,6930.96,0
TRK-12583,Mersin,İzmir,Şişecam,Denizyolu,35892,4465,9779.57,12678.52,0
TRK-12584,Ambarlı,Samsun,Arçelik,Demiryolu,11858,4678,9358.66,11266.63,2
TRK-12585,İzmir,Batum,Apple,Demiryolu,22594,2453,4550.53,5432.32,0
TRK-12586,Hamburg,Batum,Tofaş,Demiryolu,40830,2576,8997.93,11587.61,0
TRK-12587,İskenderun,Ambarlı,Apple,Denizyolu,19619,598,1565.73,2024.88,0
TRK-12588,Mersin,Batum,Vestel,Denizyolu,1316,4122,7953.07,9526.42,0
TRK-12589,Samsun,İzmir,Vestel,Demiryolu,5072,4337,12372.15,13841.34,1
TRK-12590,Batum,İskenderun,Arçelik,Denizyolu,18934,3650,7386.26,8578.33,5
TRK-12591,İzmir,Mersin,Amazon,Denizyolu,44617,4440,8533.07,10375.04,2
TRK-12592,Batum,Mersin,Apple,Demiryolu,18473,1358,2482.57,2776.77,5
TRK-12593,İskenderun,Samsun,Vestel,Karayolu,1742,4882,12851.25,16367.41,0
TRK-12594,Ambarlı,Batum,Amazon,Denizyolu,41141,4713,16649.5,21545.16,0
TRK-12595,Samsun,Ambarlı,Şişecam,Denizyolu,1934,1640,4045.45,4591.1,0
TRK-12596,Ambarlı,Hamburg,Tofaş,Demiryolu,6278,3942,8963.3,10085.1,0
TRK-12597,İskenderun,Hamburg,Amazon,Demiryolu,6501,3877,10567.76,12991.16,5
TRK-12598,Batum,Mersin,Tofaş,Karayolu,22652,1692,3592.53,4073.81,2
TRK-12599,Ambarlı,İzmir,Beko,Karayolu,38804,4322,8867.74,9767.12,5
TRK-12600,Batum,Hamburg,Arçelik,Denizyolu,39911,4196,12745.49,15717.32,2
TRK-12601,İzmir,Samsun,Beko,Karayolu,4620,3964,12367.17,13991.13,2
TRK-12602,Hamburg,Ambarlı,Apple,Demiryolu,32571,2242,5930.44,7614.96,0
TRK-12603,Hamburg,Batum,Arçelik,Karayolu,7155,1533,3677.94,4434.98,0
TRK-12604,İskenderun,Hamburg,Şişecam,Karayolu,32805,3579,6863.87,8620.75,1
TRK-12605,Batum,İzmir,Tofaş,Demiryolu,30333,1661,3322.37,3755.67,5
TRK-12606,Mersin,Batum,Amazon,Karayolu,40478,3710,8778.17,9777.48,5
TRK-12607,Batum,Hamburg,Vestel,Karayolu,6991,4672,11143.64,13683.66,0
TRK-12608,Ambarlı,Rotterdam,Şişecam,Demiryolu,30210,3160,10438.23,13561.24,0
TRK-12609,İskenderun,Samsun,Amazon,Denizyolu,19591,2824,5606.98,6476.0,0
TRK-12610,İskenderun,Mersin,Şişecam,Karayolu,2671,1138,3490.54,4267.84,0
TRK-12611,İzmir,Hamburg,Arçelik,Demiryolu,29875,1137,3805.81,4289.24,5
TRK-12612,Rotterdam,Batum,Vestel,Karayolu,1174,3965,10258.46,11503.1,0
TRK-12613,Samsun,Ambarlı,Apple,Demiryolu,4240,4019,13880.39,15700.54,0
TRK-12614,Mersin,İskenderun,Apple,Karayolu,6773,4911,16219.03,17855.5,0
TRK-12615,Mersin,Rotterdam,Vestel,Demiryolu,37378,3837,9021.56,11303.8,5
TRK-12616,İskenderun,Rotterdam,Amazon,Demiryolu,20249,3867,11822.58,14893.7,0
TRK-12617,Samsun,Rotterdam,Arçelik,Demiryolu,21895,3730,12963.41,14595.97,0
TRK-12618,İzmir,Batum,Beko,Karayolu,13210,1028,2943.76,3241.37,0
TRK-12619,İskenderun,Rotterdam,Amazon,Demiryolu,29117,3927,9536.37,11684.88,0
TRK-12620,Samsun,İskenderun,Arçelik,Karayolu,13979,2646,8245.6,9439.57,0
TRK-12621,Mersin,Rotterdam,Beko,Denizyolu,27607,1796,5075.64,5932.28,1
TRK-12622,Ambarlı,Batum,Tofaş,Denizyolu,3997,4633,15850.38,20171.12,0
TRK-12623,Batum,Ambarlı,Beko,Demiryolu,7357,4226,11541.24,13349.84,0
TRK-12624,Samsun,Rotterdam,Şişecam,Demiryolu,26147,3298,11645.61,14865.7,5
TRK-12625,İskenderun,Mersin,Tofaş,Demiryolu,36972,1478,3623.81,4296.63,5
TRK-12626,Ambarlı,Mersin,Amazon,Denizyolu,25764,554,1562.49,1960.71,2
TRK-12627,Ambarlı,Hamburg,Şişecam,Denizyolu,44607,1115,3295.1,4089.01,2
TRK-12628,Samsun,Batum,Amazon,Karayolu,26847,1745,6291.9,7006.72,0
TRK-12629,Samsun,Rotterdam,Vestel,Karayolu,23421,3495,10825.51,12737.47,0
TRK-12630,Batum,Hamburg,Tofaş,Karayolu,39840,4785,14182.19,16802.01,0
TRK-12631,Batum,Mersin,Beko,Demiryolu,29024,3423,5751.92,7067.6,0
TRK-12632,Samsun,Batum,Beko,Denizyolu,30026,1457,3448.19,4281.51,0
TRK-12633,İskenderun,İzmir,Arçelik,Demiryolu,3570,1718,5843.36,7129.7,0
TRK-12634,Batum,Ambarlı,Arçelik,Demiryolu,24596,695,2217.65,2702.46,0
TRK-12635,Hamburg,Samsun,Amazon,Demiryolu,6426,2828,5227.51,6488.7,0
TRK-12636,Rotterdam,Ambarlı,Amazon,Demiryolu,44704,3607,8170.82,10594.53,2
TRK-12637,Samsun,İzmir,Amazon,Karayolu,34052,1861,5600.55,6341.3,1
TRK-12638,Hamburg,İskenderun,Tofaş,Denizyolu,23650,3121,5142.51,6052.27,2
TRK-12639,Batum,Samsun,Vestel,Denizyolu,24170,3261,10931.01,13485.1,0
TRK-12640,İzmir,İskenderun,Amazon,Demiryolu,17825,2021,6512.78,7681.58,1
TRK-12641,Hamburg,İskenderun,Amazon,Karayolu,20522,2249,3672.47,4662.12,2
TRK-12642,Samsun,Mersin,Şişecam,Karayolu,4545,385,1300.69,1543.58,0
TRK-12643,Hamburg,Samsun,Şişecam,Denizyolu,36238,3064,10626.86,12943.17,0
TRK-12644,Hamburg,Ambarlı,Beko,Karayolu,13033,512,1152.3,1407.19,0
TRK-12645,İzmir,Samsun,Vestel,Karayolu,30740,1562,3970.76,4731.16,0
TRK-12646,Batum,Mersin,Arçelik,Demiryolu,28614,1173,4182.92,5076.31,0
TRK-12647,Ambarlı,Rotterdam,Apple,Karayolu,37052,776,2300.96,2988.35,5
TRK-12648,Ambarlı,İzmir,Arçelik,Denizyolu,28221,1371,4765.56,5968.88,2
TRK-12649,Ambarlı,Hamburg,Şişecam,Denizyolu,13793,3674,12379.2,15578.21,5
TRK-12650,İskenderun,Rotterdam,Amazon,Demiryolu,28263,1155,2820.19,3428.11,0
TRK-12651,Hamburg,İskenderun,Beko,Denizyolu,41168,4599,14017.16,15626.07,5
TRK-12652,Samsun,Ambarlı,Beko,Karayolu,43152,619,1890.65,2299.67,0
TRK-12653,Mersin,İskenderun,Beko,Denizyolu,42272,213,924.06,1051.6,0
TRK-12654,Rotterdam,Batum,Şişecam,Denizyolu,40788,1631,5397.61,6723.27,1
TRK-12655,Rotterdam,Mersin,Beko,Denizyolu,16000,790,1567.56,1953.33,0
TRK-12656,Samsun,İzmir,Tofaş,Denizyolu,9062,3806,10073.24,11837.07,2
TRK-12657,Samsun,Ambarlı,Şişecam,Karayolu,34113,4540,11892.2,14972.08,5
TRK-12658,Rotterdam,Mersin,Tofaş,Karayolu,3998,3285,5650.9,6522.86,0
TRK-12659,Ambarlı,Batum,Beko,Denizyolu,9158,3637,8503.11,9977.25,0
TRK-12660,Mersin,İzmir,Şişecam,Karayolu,28215,1781,6372.91,7945.28,2
TRK-12661,Mersin,Hamburg,Beko,Demiryolu,20837,3727,12431.5,15534.35,2
TRK-12662,Batum,Samsun,Beko,Demiryolu,8678,4543,7535.47,8860.28,0
